timestamp,open,high,low,close,volume,datetime
1744074000000,79290.0,80342.0,79290.0,80288.0,0.21125052,2025-04-08 01:00:00
1744077600000,80530.0,80570.0,80530.0,80570.0,0.27082909,2025-04-08 02:00:00
1744081200000,79885.0,79885.0,79885.0,79885.0,0.01252268,2025-04-08 03:00:00
1744084800000,80020.0,80320.0,80020.0,80320.0,0.05167823,2025-04-08 04:00:00
1744088400000,79837.0,79837.0,79646.0,79733.0,0.1336888,2025-04-08 05:00:00
1744092000000,79549.0,79549.0,79421.0,79421.0,0.09628563,2025-04-08 06:00:00
1744095600000,79421.0,79421.0,79421.0,79421.0,0.0,2025-04-08 07:00:00
1744099200000,79111.0,79182.0,79023.0,79182.0,0.18382714,2025-04-08 08:00:00
1744102800000,79065.0,79188.0,78924.0,78993.0,0.15575995,2025-04-08 09:00:00
1744106400000,78952.0,79139.0,78952.0,79012.0,0.93990709,2025-04-08 10:00:00
1744110000000,79236.0,79681.0,79236.0,79681.0,0.08282281,2025-04-08 11:00:00
1744113600000,79841.0,79841.0,79802.0,79802.0,0.04235932,2025-04-08 12:00:00
1744117200000,80248.0,80248.0,79460.0,79978.0,0.76694886,2025-04-08 13:00:00
1744120800000,79993.0,80128.0,78851.0,78851.0,1.23043063,2025-04-08 14:00:00
1744124400000,78405.0,78646.0,78291.0,78452.0,0.36813118,2025-04-08 15:00:00
1744128000000,77693.0,77871.0,77491.0,77770.0,0.7805056,2025-04-08 16:00:00
1744131600000,77108.0,77124.0,76671.0,77124.0,1.68851398,2025-04-08 17:00:00
1744135200000,77124.0,77922.0,77124.0,77296.0,1.33667837,2025-04-08 18:00:00
1744138800000,77270.0,77270.0,76581.0,76872.0,0.42288003,2025-04-08 19:00:00
1744142400000,76872.0,76872.0,76872.0,76872.0,0.0,2025-04-08 20:00:00
1744146000000,76909.0,76962.0,76877.0,76962.0,0.00638909,2025-04-08 21:00:00
1744149600000,76744.0,76746.0,76571.0,76617.0,0.11245223,2025-04-08 22:00:00
1744153200000,76432.0,76491.0,76432.0,76491.0,0.00181156,2025-04-08 23:00:00
1744156800000,76227.0,76779.0,76227.0,76541.0,0.39166776,2025-04-09 00:00:00
1744160400000,75955.0,75955.0,74707.0,75504.0,0.71032676,2025-04-09 01:00:00
1744164000000,76249.0,76257.0,75817.0,75818.0,0.14179473,2025-04-09 02:00:00
1744167600000,75607.0,75802.0,75459.0,75569.0,0.50531167,2025-04-09 03:00:00
1744171200000,75058.0,76573.0,75058.0,76535.0,0.86630737,2025-04-09 04:00:00
1744174800000,76488.0,76488.0,76488.0,76488.0,0.0036,2025-04-09 05:00:00
1744178400000,76869.0,77194.0,76869.0,77084.0,0.32150596,2025-04-09 06:00:00
1744182000000,77053.0,77869.0,77053.0,77675.0,1.16348244,2025-04-09 07:00:00
1744185600000,77414.0,77414.0,77183.0,77183.0,0.03893594,2025-04-09 08:00:00
1744189200000,77427.0,77482.0,77231.0,77482.0,0.75039521,2025-04-09 09:00:00
1744192800000,77372.0,77520.0,77028.0,77168.0,0.45121775,2025-04-09 10:00:00
1744196400000,77018.0,77039.0,75855.0,76301.0,0.63635568,2025-04-09 11:00:00
1744200000000,76135.0,76768.0,76135.0,76768.0,0.97440534,2025-04-09 12:00:00
1744203600000,76935.0,77867.0,76843.0,77715.0,1.95072866,2025-04-09 13:00:00
1744207200000,77900.0,78256.0,77030.0,77030.0,0.88535149,2025-04-09 14:00:00
1744210800000,76994.0,77489.0,76994.0,77309.0,1.06848188,2025-04-09 15:00:00
